Tag,Timestamp,TagValue
VIBICh2Overall1,2024-09-18T20:36:16.0353474Z,0.01
Drive2_Frequency,2024-09-18T20:36:16.5162384Z,23.39
Drive2_Speed,2024-09-18T20:36:16.5162384Z,23.39
Drive2_Current,2024-09-18T20:36:16.5162384Z,0.48
VIBICh1Overall0,2024-09-18T20:36:16.5262381Z,0.28
Drive1_Current,2024-09-18T20:36:17.0199299Z,0.47
Flow001,2024-09-18T20:36:17.0199299Z,15.05
Flow002,2024-09-18T20:36:17.0199299Z,13.91
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:17.0199299Z,32.28
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:17.0199299Z,2.78
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:17.0199299Z,2.78
FluidPMIIAvgCurrent,2024-09-18T20:36:17.0199299Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:17.0199299Z,0.38
Heater_Outlet_Temperature,2024-09-18T20:36:17.0249281Z,89.1
Pressure001,2024-09-18T20:36:17.0259273Z,0.98
Tank_Lvl_Raw,2024-09-18T20:36:17.0259273Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:17.0301674Z,0
VIBICh0FFTBand1,2024-09-18T20:36:17.0301674Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:17.0301674Z,0
VIBICh0FFTBand3,2024-09-18T20:36:17.0301674Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:17.0301674Z,0
VIBICh0FFTBand5,2024-09-18T20:36:17.0301674Z,0.01
VIBICh0Overall0,2024-09-18T20:36:17.0301674Z,0.4
VIBICh0Overall1,2024-09-18T20:36:17.0301674Z,0.03
VIBICh1FFTBand0,2024-09-18T20:36:17.0301674Z,0
VIBICh1FFTBand1,2024-09-18T20:36:17.0301674Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:17.0301674Z,0
VIBICh1FFTBand3,2024-09-18T20:36:17.0301674Z,0
VIBICh1FFTBand4,2024-09-18T20:36:17.0301674Z,0
VIBICh1FFTBand5,2024-09-18T20:36:17.0301674Z,0.01
VIBICh1Overall1,2024-09-18T20:36:17.0301674Z,0.02
VIBICh2FFTBand0,2024-09-18T20:36:17.0301674Z,0
VIBICh2FFTBand1,2024-09-18T20:36:17.0301674Z,0.01
VIBICh2Overall1,2024-09-18T20:36:17.0332333Z,0.01
Drive1_Current,2024-09-18T20:36:17.52097Z,0.47
Heater_Outlet_Temperature,2024-09-18T20:36:17.5259887Z,89
Flow001,2024-09-18T20:36:18.0224152Z,15.02
Flow002,2024-09-18T20:36:18.0224152Z,13.91
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:18.0224152Z,32.4
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:18.0224152Z,2.79
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:18.0224152Z,2.79
FluidPMIIAvgCurrent,2024-09-18T20:36:18.0224152Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:18.0224152Z,0.36
Drive2_Current,2024-09-18T20:36:18.0224152Z,0.48
Pressure001,2024-09-18T20:36:18.0274154Z,0.99
Tank_Lvl_Raw,2024-09-18T20:36:18.0284147Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:18.0323536Z,0
VIBICh0FFTBand1,2024-09-18T20:36:18.0323536Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:18.0323536Z,0
VIBICh0FFTBand3,2024-09-18T20:36:18.0323536Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:18.0323536Z,0
VIBICh0FFTBand5,2024-09-18T20:36:18.0323536Z,0.01
VIBICh0Overall0,2024-09-18T20:36:18.0323536Z,0.37
VIBICh0Overall1,2024-09-18T20:36:18.0323536Z,0.03
VIBICh1FFTBand0,2024-09-18T20:36:18.0323536Z,0
VIBICh1FFTBand1,2024-09-18T20:36:18.0323536Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:18.0323536Z,0
VIBICh1FFTBand3,2024-09-18T20:36:18.0323536Z,0
VIBICh1FFTBand4,2024-09-18T20:36:18.0323536Z,0
VIBICh1FFTBand5,2024-09-18T20:36:18.0323536Z,0.01
VIBICh1Overall0,2024-09-18T20:36:18.0323536Z,0.3
VIBICh1Overall1,2024-09-18T20:36:18.0323536Z,0.03
VIBICh2FFTBand0,2024-09-18T20:36:18.0323536Z,0
VIBICh2FFTBand1,2024-09-18T20:36:18.0323536Z,0.01
VIBICh2Overall0,2024-09-18T20:36:18.035448Z,0.19
VIBICh2Overall1,2024-09-18T20:36:18.035448Z,0.01
Pressure001,2024-09-18T20:36:18.5244972Z,0.99
VIBICh0Overall0,2024-09-18T20:36:18.529477Z,0.4
Drive1_Current,2024-09-18T20:36:19.0240991Z,0.47
Drive1_Frequency,2024-09-18T20:36:19.0240991Z,24.15
Drive1_Speed,2024-09-18T20:36:19.0240991Z,24.16
Drive1_Voltage,2024-09-18T20:36:19.0240991Z,157.3
Drive2_Frequency,2024-09-18T20:36:19.0240991Z,23.41
Drive2_Speed,2024-09-18T20:36:19.0240991Z,23.38
Drive2_Voltage,2024-09-18T20:36:19.0240991Z,152.5
Flow001,2024-09-18T20:36:19.0240991Z,14.78
Flow002,2024-09-18T20:36:19.0240991Z,14.18
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:19.0240991Z,32.34
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:19.0240991Z,2.81
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:19.0240991Z,2.8
FluidPMIIAvgCurrent,2024-09-18T20:36:19.0240991Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:19.0240991Z,0.37
Drive2_Current,2024-09-18T20:36:19.0240991Z,0.48
Tank_Lvl_Raw,2024-09-18T20:36:19.0296102Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:19.0336439Z,0
VIBICh0FFTBand1,2024-09-18T20:36:19.0336439Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:19.0336439Z,0
VIBICh0FFTBand3,2024-09-18T20:36:19.0336439Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:19.0336439Z,0
VIBICh0FFTBand5,2024-09-18T20:36:19.0336439Z,0.01
VIBICh0Overall1,2024-09-18T20:36:19.0336439Z,0.04
VIBICh1FFTBand0,2024-09-18T20:36:19.0336439Z,0
VIBICh1FFTBand1,2024-09-18T20:36:19.0336439Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:19.0336439Z,0
VIBICh1FFTBand3,2024-09-18T20:36:19.0336439Z,0
VIBICh1FFTBand4,2024-09-18T20:36:19.0336439Z,0
VIBICh1FFTBand5,2024-09-18T20:36:19.0336439Z,0.01
VIBICh1Overall0,2024-09-18T20:36:19.0336439Z,0.3
VIBICh1Overall1,2024-09-18T20:36:19.0336439Z,0.02
VIBICh2FFTBand0,2024-09-18T20:36:19.0336439Z,0
VIBICh2FFTBand1,2024-09-18T20:36:19.0336439Z,0.01
VIBICh2Overall0,2024-09-18T20:36:19.0366287Z,0.12
VIBICh2Overall1,2024-09-18T20:36:19.0366287Z,0.01
Drive1_Frequency,2024-09-18T20:36:19.5217659Z,24.14
Drive1_Speed,2024-09-18T20:36:19.5217659Z,24.14
Drive1_Voltage,2024-09-18T20:36:19.5217659Z,157.1
Drive2_Current,2024-09-18T20:36:19.5217659Z,0.48
VIBICh0Overall0,2024-09-18T20:36:19.5308889Z,0.42
Drive1_Current,2024-09-18T20:36:20.023214Z,0.47
Drive2_Frequency,2024-09-18T20:36:20.023214Z,23.39
Drive2_Speed,2024-09-18T20:36:20.023214Z,23.38
Drive2_Voltage,2024-09-18T20:36:20.023214Z,152.5
Flow001,2024-09-18T20:36:20.023214Z,14.92
Flow002,2024-09-18T20:36:20.023214Z,14.02
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:20.023214Z,32.91
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:20.023214Z,2.82
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:20.023214Z,2.82
FluidPMIIAvgCurrent,2024-09-18T20:36:20.023214Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:20.023214Z,0.35
Pressure001,2024-09-18T20:36:20.0282185Z,0.99
Tank_Lvl_Raw,2024-09-18T20:36:20.0282185Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:20.0322351Z,0
VIBICh0FFTBand1,2024-09-18T20:36:20.0322351Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:20.0322351Z,0
VIBICh0FFTBand3,2024-09-18T20:36:20.0322351Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:20.0322351Z,0
VIBICh0FFTBand5,2024-09-18T20:36:20.0322351Z,0.01
VIBICh0Overall1,2024-09-18T20:36:20.0322351Z,0.05
VIBICh1FFTBand0,2024-09-18T20:36:20.0322351Z,0
VIBICh1FFTBand1,2024-09-18T20:36:20.0322351Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:20.0322351Z,0
VIBICh1FFTBand3,2024-09-18T20:36:20.0322351Z,0
VIBICh1FFTBand4,2024-09-18T20:36:20.0322351Z,0
VIBICh1FFTBand5,2024-09-18T20:36:20.0322351Z,0.01
VIBICh1Overall0,2024-09-18T20:36:20.0322351Z,0.37
VIBICh1Overall1,2024-09-18T20:36:20.0322351Z,0.03
VIBICh2FFTBand0,2024-09-18T20:36:20.0322351Z,0
VIBICh2FFTBand1,2024-09-18T20:36:20.0322351Z,0.01
VIBICh2Overall0,2024-09-18T20:36:20.0359056Z,0.3
VIBICh2Overall1,2024-09-18T20:36:20.0359056Z,0.02
Drive2_Frequency,2024-09-18T20:36:20.5178506Z,23.39
Drive1_Current,2024-09-18T20:36:21.0232897Z,0.47
Drive2_Voltage,2024-09-18T20:36:21.0232897Z,152.5
Flow001,2024-09-18T20:36:21.0232897Z,15.14
Flow002,2024-09-18T20:36:21.0232897Z,13.88
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:21.0232897Z,32.38
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:21.0232897Z,2.77
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:21.0232897Z,2.77
FluidPMIIAvgCurrent,2024-09-18T20:36:21.0232897Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:21.0232897Z,0.36
Drive2_Current,2024-09-18T20:36:21.0232897Z,0.48
Tank_Lvl_Raw,2024-09-18T20:36:21.0289868Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:21.0333322Z,0
VIBICh0FFTBand1,2024-09-18T20:36:21.0333322Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:21.0333322Z,0
VIBICh0FFTBand3,2024-09-18T20:36:21.0333322Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:21.0333322Z,0
VIBICh0FFTBand5,2024-09-18T20:36:21.0333322Z,0.01
VIBICh0Overall0,2024-09-18T20:36:21.0333322Z,0.42
VIBICh0Overall1,2024-09-18T20:36:21.0333322Z,0.05
VIBICh1FFTBand0,2024-09-18T20:36:21.0333322Z,0
VIBICh1FFTBand1,2024-09-18T20:36:21.0333322Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:21.0333322Z,0
VIBICh1FFTBand3,2024-09-18T20:36:21.0333322Z,0
VIBICh1FFTBand4,2024-09-18T20:36:21.0333322Z,0
VIBICh1FFTBand5,2024-09-18T20:36:21.0333322Z,0.01
VIBICh1Overall0,2024-09-18T20:36:21.0333322Z,0.3
VIBICh1Overall1,2024-09-18T20:36:21.0333322Z,0.02
VIBICh2FFTBand0,2024-09-18T20:36:21.0333322Z,0
VIBICh2FFTBand1,2024-09-18T20:36:21.0333322Z,0.01
VIBICh2Overall0,2024-09-18T20:36:21.0362355Z,0.14
VIBICh2Overall1,2024-09-18T20:36:21.0362355Z,0.01
Drive1_Voltage,2024-09-18T20:36:21.5148377Z,157.2
OEE %,2024-09-18T20:36:21.5203601Z,64.36
OEE performance %,2024-09-18T20:36:21.5203601Z,75.3
VIBICh1Overall0,2024-09-18T20:36:21.5250205Z,0.33
Drive1_Current,2024-09-18T20:36:22.0151371Z,0.47
Flow001,2024-09-18T20:36:22.0151371Z,15.18
Flow002,2024-09-18T20:36:22.0151371Z,13.91
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:22.0151371Z,32.34
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:22.0151371Z,2.78
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:22.0151371Z,2.78
FluidPMIIAvgCurrent,2024-09-18T20:36:22.0151371Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:22.0151371Z,0.36
Drive2_Current,2024-09-18T20:36:22.0151371Z,0.48
Tank_Lvl_Raw,2024-09-18T20:36:22.0211357Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:22.0251323Z,0
VIBICh0FFTBand1,2024-09-18T20:36:22.0251323Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:22.0251323Z,0
VIBICh0FFTBand3,2024-09-18T20:36:22.0251323Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:22.0251323Z,0
VIBICh0FFTBand5,2024-09-18T20:36:22.0251323Z,0.01
VIBICh0Overall0,2024-09-18T20:36:22.0251323Z,0.37
VIBICh0Overall1,2024-09-18T20:36:22.0251323Z,0.03
VIBICh1FFTBand0,2024-09-18T20:36:22.0251323Z,0
VIBICh1FFTBand1,2024-09-18T20:36:22.0251323Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:22.0251323Z,0
VIBICh1FFTBand3,2024-09-18T20:36:22.0251323Z,0
VIBICh1FFTBand4,2024-09-18T20:36:22.0251323Z,0
VIBICh1FFTBand5,2024-09-18T20:36:22.0251323Z,0.01
VIBICh1Overall1,2024-09-18T20:36:22.0251323Z,0.03
VIBICh2FFTBand0,2024-09-18T20:36:22.0251323Z,0
VIBICh2FFTBand1,2024-09-18T20:36:22.0251323Z,0.01
VIBICh2Overall0,2024-09-18T20:36:22.0286863Z,0.12
VIBICh2Overall1,2024-09-18T20:36:22.0286863Z,0.01
Drive1_Voltage,2024-09-18T20:36:22.5172175Z,157.1
Drive2_Voltage,2024-09-18T20:36:22.5172175Z,152.6
VIBICh0Overall0,2024-09-18T20:36:22.5279439Z,0.4
VIBICh1Overall0,2024-09-18T20:36:22.5279439Z,0.28
Drive1_Current,2024-09-18T20:36:23.0212192Z,0.47
Flow001,2024-09-18T20:36:23.0212192Z,14.96
Flow002,2024-09-18T20:36:23.0212192Z,13.99
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:23.0212192Z,32.41
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:23.0212192Z,2.82
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:23.0212192Z,2.82
FluidPMIIAvgCurrent,2024-09-18T20:36:23.0212192Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:23.0212192Z,0.37
Pressure001,2024-09-18T20:36:23.0263238Z,0.99
Tank_Lvl_Raw,2024-09-18T20:36:23.0272415Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:23.0311584Z,0
VIBICh0FFTBand1,2024-09-18T20:36:23.0311584Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:23.0311584Z,0
VIBICh0FFTBand3,2024-09-18T20:36:23.0311584Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:23.0311584Z,0
VIBICh0FFTBand5,2024-09-18T20:36:23.0311584Z,0.01
VIBICh0Overall1,2024-09-18T20:36:23.0311584Z,0.04
VIBICh1FFTBand0,2024-09-18T20:36:23.0311584Z,0
VIBICh1FFTBand1,2024-09-18T20:36:23.0311584Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:23.0311584Z,0
VIBICh1FFTBand3,2024-09-18T20:36:23.0311584Z,0
VIBICh1FFTBand4,2024-09-18T20:36:23.0311584Z,0
VIBICh1FFTBand5,2024-09-18T20:36:23.0311584Z,0.01
VIBICh1Overall1,2024-09-18T20:36:23.0311584Z,0.02
VIBICh2FFTBand0,2024-09-18T20:36:23.0311584Z,0
VIBICh2FFTBand1,2024-09-18T20:36:23.0311584Z,0.01
VIBICh2Overall0,2024-09-18T20:36:23.034229Z,0.14
VIBICh2Overall1,2024-09-18T20:36:23.034229Z,0.01
Drive1_Voltage,2024-09-18T20:36:23.5168787Z,157.2
VIBICh2Overall0,2024-09-18T20:36:23.5298549Z,0.16
Drive1_Current,2024-09-18T20:36:24.0235712Z,0.47
Drive2_Current,2024-09-18T20:36:24.0235712Z,0.48
Drive2_Voltage,2024-09-18T20:36:24.0245978Z,152.6
Flow001,2024-09-18T20:36:24.0245978Z,14.94
Flow002,2024-09-18T20:36:24.0245978Z,14.11
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:24.0245978Z,32.23
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:24.0245978Z,2.79
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:24.0245978Z,2.79
FluidPMIIAvgCurrent,2024-09-18T20:36:24.0245978Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:24.0245978Z,0.34
Tank_Lvl_Raw,2024-09-18T20:36:24.0309012Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:24.034886Z,0
VIBICh0FFTBand1,2024-09-18T20:36:24.034886Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:24.034886Z,0
VIBICh0FFTBand3,2024-09-18T20:36:24.034886Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:24.034886Z,0
VIBICh0FFTBand5,2024-09-18T20:36:24.034886Z,0.01
VIBICh0Overall0,2024-09-18T20:36:24.034886Z,0.37
VIBICh0Overall1,2024-09-18T20:36:24.034886Z,0.03
VIBICh1FFTBand0,2024-09-18T20:36:24.034886Z,0
VIBICh1FFTBand1,2024-09-18T20:36:24.034886Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:24.034886Z,0
VIBICh1FFTBand3,2024-09-18T20:36:24.034886Z,0
VIBICh1FFTBand4,2024-09-18T20:36:24.034886Z,0
VIBICh1FFTBand5,2024-09-18T20:36:24.034886Z,0.01
VIBICh1Overall0,2024-09-18T20:36:24.034886Z,0.3
VIBICh1Overall1,2024-09-18T20:36:24.034886Z,0.03
VIBICh2FFTBand0,2024-09-18T20:36:24.034886Z,0
VIBICh2FFTBand1,2024-09-18T20:36:24.034886Z,0.01
VIBICh2Overall1,2024-09-18T20:36:24.0378417Z,0.01
Drive1_Current,2024-09-18T20:36:24.5178833Z,0.47
VIBICh2Overall0,2024-09-18T20:36:24.5304457Z,0.12
Drive1_Voltage,2024-09-18T20:36:25.0181988Z,157.2
Drive2_Voltage,2024-09-18T20:36:25.0181988Z,152.5
Flow001,2024-09-18T20:36:25.0181988Z,14.96
Flow002,2024-09-18T20:36:25.0181988Z,14.06
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:25.0181988Z,32.5
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:25.0181988Z,2.82
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:25.0181988Z,2.82
FluidPMIIAvgCurrent,2024-09-18T20:36:25.0181988Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:25.0181988Z,0.37
Drive2_Current,2024-09-18T20:36:25.0181988Z,0.47
Pressure001,2024-09-18T20:36:25.0235068Z,0.99
Tank_Lvl_Raw,2024-09-18T20:36:25.0235068Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:25.0285095Z,0
VIBICh0FFTBand1,2024-09-18T20:36:25.0285095Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:25.0285095Z,0
VIBICh0FFTBand3,2024-09-18T20:36:25.0285095Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:25.0285095Z,0
VIBICh0FFTBand5,2024-09-18T20:36:25.0285095Z,0.01
VIBICh0Overall0,2024-09-18T20:36:25.0285095Z,0.42
VIBICh0Overall1,2024-09-18T20:36:25.0285095Z,0.04
VIBICh1FFTBand0,2024-09-18T20:36:25.0285095Z,0
VIBICh1FFTBand1,2024-09-18T20:36:25.0285095Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:25.0285095Z,0
VIBICh1FFTBand3,2024-09-18T20:36:25.0285095Z,0
VIBICh1FFTBand4,2024-09-18T20:36:25.0285095Z,0
VIBICh1FFTBand5,2024-09-18T20:36:25.0285095Z,0.01
VIBICh1Overall0,2024-09-18T20:36:25.0285095Z,0.3
VIBICh1Overall1,2024-09-18T20:36:25.0285095Z,0.02
VIBICh2FFTBand0,2024-09-18T20:36:25.0285095Z,0
VIBICh2FFTBand1,2024-09-18T20:36:25.0285095Z,0.01
VIBICh2Overall1,2024-09-18T20:36:25.0315103Z,0.01
Drive1_Current,2024-09-18T20:36:25.5213784Z,0.47
VIBICh1Overall0,2024-09-18T20:36:25.5313781Z,0.33
Drive2_Frequency,2024-09-18T20:36:26.0235907Z,23.37
Drive2_Speed,2024-09-18T20:36:26.0235907Z,23.36
Drive2_Voltage,2024-09-18T20:36:26.0235907Z,152.4
Flow001,2024-09-18T20:36:26.0235907Z,15.2
Flow002,2024-09-18T20:36:26.0235907Z,13.99
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:26.0235907Z,32.05
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:26.0235907Z,2.77
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:26.0235907Z,2.76
FluidPMIIAvgCurrent,2024-09-18T20:36:26.0235907Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:26.0235907Z,0.34
Drive2_Current,2024-09-18T20:36:26.0235907Z,0.47
Pressure001,2024-09-18T20:36:26.0285753Z,0.99
Tank_Lvl_Raw,2024-09-18T20:36:26.0285753Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:26.03339Z,0
VIBICh0FFTBand1,2024-09-18T20:36:26.03339Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:26.03339Z,0
VIBICh0FFTBand3,2024-09-18T20:36:26.03339Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:26.03339Z,0
VIBICh0FFTBand5,2024-09-18T20:36:26.03339Z,0.01
VIBICh0Overall0,2024-09-18T20:36:26.03339Z,0.37
VIBICh0Overall1,2024-09-18T20:36:26.03339Z,0.04
VIBICh1FFTBand0,2024-09-18T20:36:26.03339Z,0
VIBICh1FFTBand1,2024-09-18T20:36:26.03339Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:26.03339Z,0
VIBICh1FFTBand3,2024-09-18T20:36:26.03339Z,0
VIBICh1FFTBand4,2024-09-18T20:36:26.03339Z,0
VIBICh1FFTBand5,2024-09-18T20:36:26.03339Z,0.01
VIBICh1Overall1,2024-09-18T20:36:26.03339Z,0.03
VIBICh2FFTBand0,2024-09-18T20:36:26.03339Z,0
VIBICh2FFTBand1,2024-09-18T20:36:26.03339Z,0
VIBICh2Overall0,2024-09-18T20:36:26.0363345Z,0.14
VIBICh2Overall1,2024-09-18T20:36:26.0363345Z,0.01
Drive1_Current,2024-09-18T20:36:27.0178Z,0.47
Drive1_Frequency,2024-09-18T20:36:27.0178Z,24.13
Drive1_Speed,2024-09-18T20:36:27.0178Z,24.12
Drive1_Voltage,2024-09-18T20:36:27.0178Z,157
Drive2_Frequency,2024-09-18T20:36:27.0178Z,23.4
Drive2_Speed,2024-09-18T20:36:27.0178Z,23.4
Drive2_Voltage,2024-09-18T20:36:27.0178Z,152.6
Flow001,2024-09-18T20:36:27.0178Z,15.47
Flow002,2024-09-18T20:36:27.0178Z,13.76
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:27.0178Z,32.33
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:27.0178Z,2.81
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:27.0178Z,2.81
FluidPMIIAvgCurrent,2024-09-18T20:36:27.0178Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:27.0178Z,0.36
Drive2_Current,2024-09-18T20:36:27.0178Z,0.48
Heater_Outlet_Temperature,2024-09-18T20:36:27.022886Z,88.9
Pressure001,2024-09-18T20:36:27.022886Z,0.99
Tank_Lvl_Raw,2024-09-18T20:36:27.022886Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:27.0278948Z,0
VIBICh0FFTBand1,2024-09-18T20:36:27.0278948Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:27.0278948Z,0
VIBICh0FFTBand3,2024-09-18T20:36:27.0278948Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:27.0278948Z,0
VIBICh0FFTBand5,2024-09-18T20:36:27.0278948Z,0.01
VIBICh0Overall0,2024-09-18T20:36:27.0278948Z,0.4
VIBICh0Overall1,2024-09-18T20:36:27.0278948Z,0.03
VIBICh1FFTBand0,2024-09-18T20:36:27.0278948Z,0
VIBICh1FFTBand1,2024-09-18T20:36:27.0278948Z,0.01
VIBICh1FFTBand2,2024-09-18T20:36:27.0278948Z,0
VIBICh1FFTBand3,2024-09-18T20:36:27.0278948Z,0
VIBICh1FFTBand4,2024-09-18T20:36:27.0278948Z,0
VIBICh1FFTBand5,2024-09-18T20:36:27.0278948Z,0.01
VIBICh1Overall0,2024-09-18T20:36:27.0278948Z,0.3
VIBICh1Overall1,2024-09-18T20:36:27.0278948Z,0.02
VIBICh2FFTBand0,2024-09-18T20:36:27.0278948Z,0
VIBICh2FFTBand1,2024-09-18T20:36:27.0278948Z,0.01
VIBICh2Overall0,2024-09-18T20:36:27.0308874Z,0.14
VIBICh2Overall1,2024-09-18T20:36:27.0308874Z,0.01
Drive1_Frequency,2024-09-18T20:36:27.5226492Z,24.16
Drive1_Speed,2024-09-18T20:36:27.5226492Z,24.16
Drive1_Voltage,2024-09-18T20:36:27.5226492Z,157.3
Drive2_Frequency,2024-09-18T20:36:27.5226492Z,23.38
Drive2_Speed,2024-09-18T20:36:27.5226492Z,23.37
Drive2_Voltage,2024-09-18T20:36:27.5226492Z,152.5
Pressure001,2024-09-18T20:36:27.5281891Z,0.99
Drive1_Current,2024-09-18T20:36:28.0205182Z,0.47
Flow001,2024-09-18T20:36:28.0205182Z,15.09
Flow002,2024-09-18T20:36:28.0205182Z,13.81
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:36:28.0205182Z,32.54
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:36:28.0205182Z,2.78
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:36:28.0205182Z,2.78
FluidPMIIAvgCurrent,2024-09-18T20:36:28.0205182Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:36:28.0205182Z,0.35
Drive2_Current,2024-09-18T20:36:28.0205182Z,0.48
Heater_Outlet_Temperature,2024-09-18T20:36:28.0265174Z,89
Tank_Lvl_Raw,2024-09-18T20:36:28.0265174Z,28.81
VIBICh0FFTBand0,2024-09-18T20:36:28.0304597Z,0
VIBICh0FFTBand1,2024-09-18T20:36:28.0304597Z,0.02
VIBICh0FFTBand2,2024-09-18T20:36:28.0304597Z,0
VIBICh0FFTBand3,2024-09-18T20:36:28.0304597Z,0.01
VIBICh0FFTBand4,2024-09-18T20:36:28.0304597Z,0
VIBICh0FFTBand5,2024-09-18T20:36:28.0304597Z,0.01
VIBICh0Overall0,2024-09-18T20:36:28.0304597Z,0.37
VIBICh0Overall1,2024-09-18T20:36:28.0304597Z,0.03
VIBICh1FFTBand0,2024-09-18T20:36:28.0304597Z,0
